start_date,end_date,department,contract,class,employee_id,fisrt_name,last_name,date_of_birth,phone,email,education_level,adress_street,adress_city,adress_postcode,CANTON
2021-08-01,2022-07-31,Direction,CDI,5,EC-891sk1624,Jean,Cousin,1976-10-24,+41 (0)44 861 81 65,j.cousin982@romandie.com,Bachelor,Chemin de la Marouette 19,Palézieux,1607,VD
2021-08-01,2022-07-31,Infrastructure,CDD,1,EC-533jV9577,Ana,Barbey,1967-01-15,+41 54 434 33 96,ana.barbey814@bluewin.ch,Master,Burgstrasse 84,Winterthur,8408,ZH
2021-08-01,2021-10-31,Ressources humaines,stage,1,EC-044Mk2470,Gérard,Bouvier,1995-11-11,+41 44 890 52 91,gbouvier@hispeed.ch,Doctorate,Rötibodenholzstrasse 15,Wädenswil,8820,ZH
2021-08-01,2022-07-31,Relations client,CDD,2,EC-970jk9294,Laurence,Crivelli,1969-01-06,+41 95 418 77 12,l.crivelli484@hispeed.ch,Secondary,Lindenstrasse 28,Orpund,2552,BE
2021-08-01,2022-07-31,Informatique,CDD,1,EC-938Fs8386,Maurice,Délèze,1967-02-23,+41 92 416 38 55,m_deleze39@yahoo.fr,Secondary,Oeschinensee 12c,Kandersteg,3718,BE
2021-08-01,2022-07-31,Relations client,CDD,1,EC-983yx3119,Henri,Vonlanthen,1980-08-30,033 440 73 18,henrivonlanthen@bluewin.ch,Master,Chemin de la Source 22,Coppet,1296,VD
2021-08-01,2022-07-31,Relations client,CDD,1,EC-528qB1639,Liliane,Grand,1989-06-26,+41 64 261 33 22,liliane_grand@sunrise.ch,Bachelor,Via San Gottardo 29,Tenero,6598,TI
2021-08-01,2022-07-31,Infrastructure,CDI,1,EC-565BW5208,Ethan,Mottet,1986-09-06,048 707 82 70,emottet819@hotmail.fr,Secondary,Neuhof 3.1,Wängi,9545,TG
2022-07-31,2023-07-30,Infrastructure,CDI,1,EC-565BW5208,Ethan,Mottet,1986-09-06,048 707 82 70,emottet819@hotmail.fr,Secondary,Neuhof 3.1,Wängi,9545,TG
2021-08-01,2022-07-31,Ventes,CDD,1,EC-317vE1445,Sara,Gilliéron,1981-10-27,+41 41 695 03 33,s_gillieron@romandie.com,Secondary,Borgna 4,Vogorno,6632,TI
2021-08-01,2021-10-31,Informatique,stage,1,EC-972fL8377,Denise,Boechat,1967-10-30,055 069 64 01,dboechat@romandie.com,Bachelor,Chemin de la Forêt 13,Villars-sur-Ollon,1884,VD
2021-08-01,2022-01-31,Informatique,externe,1,EC-877Rn2428,Simone,Rossellat,1980-06-16,+41 66 097 57 21,simone_rossellat@romandie.com,Master,Gerberngasse 44a,Bern,3011,BE
2021-08-01,2022-07-31,Relations client,CDD,1,EC-192pA6973,Sarah,Alber,1995-06-24,036 153 14 11,s.alber432@bluewin.ch,Bachelor,Johs. Kesslerstrasse 21,St. Margrethen SG,9430,SG
2021-08-01,2022-07-31,Relations client,CDD,1,EC-989uU68,Josiane,Comte,1965-12-04,+41 71 400 50 18,jcomte@bluewin.ch,Master,Schlossgartenstrasse 2.2,Wädenswil,8820,ZH
2021-08-01,2022-07-31,Informatique,CDI,2,EC-868Sk5333,Kevin,Bochud,1985-01-14,+41 62 047 29 34,kevin_bochud@vtxnet.ch,Bachelor,Via al Gaggio 15f,Pazzallo,6912,TI
2022-07-31,2023-07-30,Informatique,CDI,2,EC-868Sk5333,Kevin,Bochud,1985-01-14,+41 62 047 29 34,kevin_bochud@vtxnet.ch,Bachelor,Via al Gaggio 15f,Pazzallo,6912,TI
2021-08-01,2022-07-31,Relations client,CDI,2,EC-384jL5482,Caroline,Bugnon,1991-02-03,+41 (0)89 992 79 48,c_bugnon480@sunrise.ch,Bachelor,Suhrgasse 13,Muhen,5037,AG
2022-07-31,2023-07-30,Relations client,CDI,3,EC-384jL5482,Caroline,Bugnon,1991-02-03,+41 (0)89 992 79 48,c_bugnon480@sunrise.ch,Bachelor,Suhrgasse 13,Muhen,5037,AG
2021-08-01,2022-07-31,Informatique,CDD,4,EC-363Hj2538,Elisabeth,Fonjallaz,1975-06-29,+41 (0)99 087 73 61,elisabeth_fonjallaz294@sunrise.ch,Master,Route de la Croix-Blanche 40,Epalinges,1066,VD
2022-07-31,2023-07-30,Informatique,CDI,4,EC-363Hj2538,Elisabeth,Fonjallaz,1975-06-29,+41 (0)99 087 73 61,elisabeth_fonjallaz294@sunrise.ch,Master,Route de la Croix-Blanche 40,Epalinges,1066,VD
2023-07-30,,Informatique,CDI,4,EC-363Hj2538,Elisabeth,Fonjallaz,1975-06-29,+41 (0)99 087 73 61,elisabeth_fonjallaz294@sunrise.ch,Master,Route de la Croix-Blanche 40,Epalinges,1066,VD
2021-08-01,2022-01-31,Ventes,externe,1,EC-602bs9989,Sandrine,Bernasconi,1995-07-22,+41 (0)71 822 56 19,sandrine.bernasconi112@gmail.com,Secondary,Oberdorfgasse 15.2,Tscherlach,8881,SG
2021-08-01,2022-07-31,Ressources humaines,CDD,2,EC-401Fm5564,Jean-Claude,Monnet,1987-09-02,+41 (0)48 449 14 25,jean-claudemonnet@hotmail.fr,Master,Impasse de la Forge 72g.1,Coeuve,2932,JU
2021-08-01,2022-07-31,Ventes,CDI,3,EC-257oo8502,Alicia,Boechat,1997-12-02,+41 (0)58 707 81 51,a.boechat@hispeed.ch,Master,Schulstrasse 3b,Brügg BE,2555,BE
2021-08-01,2022-07-31,Ressources humaines,CDI,2,EC-754ZU916,Christian,Muriset,1981-01-15,+41 (0)55 513 08 07,c.muriset@gmail.com,Master,Lutischwand 7,Unterägeri,6314,ZG
2021-08-01,2022-07-31,Relations client,CDD,3,EC-066ZF6549,Sophie,Pellet,1958-05-07,028 671 91 95,sophie.pellet880@vtxnet.ch,Bachelor,Oberer Kirchliweg 11,St. Gallen,9008,SG
2022-07-31,2023-07-30,Relations client,CDI,3,EC-066ZF6549,Sophie,Pellet,1958-05-07,028 671 91 95,sophie.pellet880@vtxnet.ch,Bachelor,Oberer Kirchliweg 11,St. Gallen,9008,SG
2021-08-01,2022-07-31,Ventes,CDD,1,EC-709qB9537,Zoé,Cousin,1996-08-18,069 265 65 40,zoe_cousin392@gmail.com,Master,Rue des Petites-Roches 2,Yverdon-les-Bains,1400,VD
2021-08-01,2022-07-31,Ventes,CDI,1,EC-764os3018,Sylvie,Julliard,1975-08-31,+41 (0)46 048 06 33,sylviejulliard889@vtxnet.ch,Secondary,Stampfimatt 4b,Seftigen,3662,BE
2022-07-31,2023-07-30,Ventes,CDI,2,EC-764os3018,Sylvie,Julliard,1975-08-31,+41 (0)46 048 06 33,sylviejulliard889@vtxnet.ch,Secondary,Stampfimatt 4b,Seftigen,3662,BE
2021-08-01,2022-07-31,Relations client,CDI,3,EC-503QP7096,Christine,Deshusses,1983-03-07,024 532 40 77,christine.deshusses@yahoo.fr,Secondary,Bartenheimerstrasse 13,Basel,4055,BS
2022-07-31,2023-07-30,Relations client,CDI,4,EC-503QP7096,Christine,Deshusses,1983-03-07,024 532 40 77,christine.deshusses@yahoo.fr,Secondary,Bartenheimerstrasse 13,Basel,4055,BS
2021-08-01,2022-07-31,Relations client,CDI,1,EC-517rp6895,Fabienne,Bavaud,1974-03-29,+41 93 699 08 48,f.bavaud797@hispeed.ch,Secondary,Rue du Musée 6a,Estavayer-le-Lac,1470,FR
2021-08-01,2022-01-31,Informatique,externe,1,EC-271Ab5361,Denise,Balmat,2000-01-29,+41 (0)48 909 08 09,denisebalmat@gmail.com,Bachelor,Via Delta 3,Ascona,6612,TI
2021-08-01,2022-07-31,Relations client,CDI,1,EC-285gS3007,Sandrine,Bavaud,1976-04-05,+41 (0)84 567 26 84,s_bavaud102@vtxnet.ch,Bachelor,Schöneichstrasse 2,Zürich,8051,ZH
2022-07-31,2023-07-30,Relations client,CDI,1,EC-285gS3007,Sandrine,Bavaud,1976-04-05,+41 (0)84 567 26 84,s_bavaud102@vtxnet.ch,Bachelor,Schöneichstrasse 2,Zürich,8051,ZH
2021-08-01,2022-07-31,Ressources humaines,CDI,4,EC-592CS38,Marcel,Barman,1984-07-04,+41 88 475 25 89,mbarman@romandie.com,Bachelor,Flösch 89a,St. Stephan,3772,BE
2022-07-31,2023-07-30,Ressources humaines,CDI,4,EC-592CS38,Marcel,Barman,1984-07-04,+41 88 475 25 89,mbarman@romandie.com,Bachelor,Flösch 89a,St. Stephan,3772,BE
2023-07-30,,Ressources humaines,CDI,4,EC-592CS38,Marcel,Barman,1984-07-04,+41 88 475 25 89,mbarman@romandie.com,Bachelor,Flösch 89a,St. Stephan,3772,BE
2021-08-01,2022-07-31,Relations client,CDI,2,EC-321ps2110,Léa,Evéquoz,1976-10-02,+41 (0)40 757 11 14,levequoz@yahoo.fr,Bachelor,Prés de la Montagne 48,Loveresse,2732,BE
2022-07-31,2023-07-30,Relations client,CDI,2,EC-321ps2110,Léa,Evéquoz,1976-10-02,+41 (0)40 757 11 14,levequoz@yahoo.fr,Bachelor,Prés de la Montagne 48,Loveresse,2732,BE
2023-07-30,,Relations client,CDI,2,EC-321ps2110,Léa,Evéquoz,1976-10-02,+41 (0)40 757 11 14,levequoz@yahoo.fr,Bachelor,Prés de la Montagne 48,Loveresse,2732,BE
2021-08-01,2021-10-31,Ventes,stage,1,EC-636IP8367,Claudine,Rey,1974-10-17,048 381 67 23,claudinerey@gmail.com,Doctorate,Dorfgasse 5d,Rosshäusern,3204,BE
2021-08-01,2022-07-31,Ressources humaines,CDI,2,EC-768JY3327,Hélène,Berberat,1988-12-04,+41 (0)72 552 74 10,h.berberat325@bluewin.ch,Master,Billrothstrasse 12,Zürich,8008,ZH
2022-07-31,2023-07-30,Ressources humaines,CDI,3,EC-768JY3327,Hélène,Berberat,1988-12-04,+41 (0)72 552 74 10,h.berberat325@bluewin.ch,Master,Billrothstrasse 12,Zürich,8008,ZH
2023-07-30,,Ressources humaines,CDI,4,EC-768JY3327,Hélène,Berberat,1988-12-04,+41 (0)72 552 74 10,h.berberat325@bluewin.ch,Master,Billrothstrasse 12,Zürich,8008,ZH
2021-08-01,2022-07-31,Ventes,CDI,1,EC-994DR5515,Gilbert,Pachoud,1990-03-01,+41 92 430 86 89,gilbert.pachoud965@romandie.com,Master,Barmettlenrain 7,Engelberg,6390,OW
2022-07-31,2023-07-30,Ventes,CDI,1,EC-994DR5515,Gilbert,Pachoud,1990-03-01,+41 92 430 86 89,gilbert.pachoud965@romandie.com,Master,Barmettlenrain 7,Engelberg,6390,OW
2023-07-30,,Ventes,CDI,1,EC-994DR5515,Gilbert,Pachoud,1990-03-01,+41 92 430 86 89,gilbert.pachoud965@romandie.com,Master,Barmettlenrain 7,Engelberg,6390,OW
2021-08-01,2022-07-31,Analytique,CDI,2,EC-401EX9187,Hélène,Broquet,1980-04-26,039 982 50 90,hbroquet@romandie.com,Secondary,Route de Vandoeuvres 62,Vandoeuvres,1253,GE
2021-08-01,2021-10-31,Ventes,stage,1,EC-091iY5352,Sarah,Comment,1972-11-18,027 646 01 03,sarahcomment166@gmail.com,Bachelor,Kleebodenweg 11,Zwingen,4222,BL
2021-08-01,2021-10-31,Analytique,stage,1,EC-245Sr8905,Suzanne,Chatriant,1978-10-26,057 289 38 87,suzanne.chatriant@yahoo.fr,Secondary,Kulmerweg 12b.1,Staufen,5603,AG
2021-08-01,2022-07-31,Ventes,CDI,1,EC-817PO2700,Françoise,Brahier,1991-11-15,+41 (0)46 132 11 88,francoise.brahier951@hotmail.fr,Bachelor,Hub 7.3,Sommeri,8580,TG
2022-07-31,2023-07-30,Ventes,CDI,1,EC-817PO2700,Françoise,Brahier,1991-11-15,+41 (0)46 132 11 88,francoise.brahier951@hotmail.fr,Bachelor,Hub 7.3,Sommeri,8580,TG
2023-07-30,,Ventes,CDI,1,EC-817PO2700,Françoise,Brahier,1991-11-15,+41 (0)46 132 11 88,francoise.brahier951@hotmail.fr,Bachelor,Hub 7.3,Sommeri,8580,TG
2021-08-01,2022-07-31,Ressources humaines,CDI,2,EC-833MH6223,Gilbert,Chatriant,1992-02-08,+41 (0)50 665 15 34,gilbertchatriant@romandie.com,Secondary,Altburgstrasse 49,Regensdorf,8105,ZH
2022-07-31,2023-07-30,Ressources humaines,CDI,2,EC-833MH6223,Gilbert,Chatriant,1992-02-08,+41 (0)50 665 15 34,gilbertchatriant@romandie.com,Secondary,Altburgstrasse 49,Regensdorf,8105,ZH
2023-07-30,,Ressources humaines,CDI,2,EC-833MH6223,Gilbert,Chatriant,1992-02-08,+41 (0)50 665 15 34,gilbertchatriant@romandie.com,Secondary,Altburgstrasse 49,Regensdorf,8105,ZH
2021-08-01,2022-07-31,Relations client,CDI,1,EC-107Ub1865,Josiane,Cornut,1983-06-01,030 297 15 64,j.cornut871@vtxnet.ch,Secondary,Weierstrasse 47.1,Winterthur,8405,ZH
2022-07-31,2023-07-30,Relations client,CDI,2,EC-107Ub1865,Josiane,Cornut,1983-06-01,030 297 15 64,j.cornut871@vtxnet.ch,Secondary,Weierstrasse 47.1,Winterthur,8405,ZH
2021-08-01,2022-07-31,Relations client,CDD,3,EC-222yi4932,Laetitia,Diesbach,1960-01-26,+41 40 521 49 00,l.diesbach732@hispeed.ch,Secondary,Kapplerstrasse 90,Ebnat-Kappel,9642,SG
2022-07-31,2023-07-30,Relations client,CDI,3,EC-222yi4932,Laetitia,Diesbach,1960-01-26,+41 40 521 49 00,l.diesbach732@hispeed.ch,Secondary,Kapplerstrasse 90,Ebnat-Kappel,9642,SG
2021-08-01,2022-07-31,Informatique,CDD,1,EC-048kQ5351,Matteo,Badel,1983-06-29,028 711 44 76,m_badel@hispeed.ch,Secondary,Zollbrückstrasse 41,Ranflüh,3439,BE
2021-08-01,2022-07-31,Ventes,CDD,1,EC-557nX6427,Jessica,Chopard,1998-12-05,+41 53 469 06 90,jessica.chopard@romandie.com,Master,Via Costa di Mezzo 57,Brissago,6614,TI
2021-08-01,2022-07-31,Ventes,CDI,1,EC-557Fu2091,Camille,Brandt,1985-09-07,+41 (0)83 306 11 47,cbrandt106@hotmail.fr,Secondary,Rue de la Bergère 6,Satigny,1242,GE
2021-08-01,2022-07-31,Relations client,CDI,2,EC-908Bl614,Monique,Deladoëy,1960-02-29,+41 29 912 98 10,monique.deladoey370@gmail.com,Master,Sonnmattstrasse 10.2,Menziken,5737,AG
2021-08-01,2022-07-31,Analytique,CDI,1,EC-806qR8481,Samuel,Thorens,1991-09-04,071 171 62 37,samuel_thorens12@sunrise.ch,Master,Rolliweg 49,Lengnau BE,2543,BE
2022-07-31,2023-07-30,Analytique,CDI,2,EC-806qR8481,Samuel,Thorens,1991-09-04,071 171 62 37,samuel_thorens12@sunrise.ch,Master,Rolliweg 49,Lengnau BE,2543,BE
2021-08-01,2022-07-31,Informatique,CDI,2,EC-812zi593,Manon,Gillièron,1993-05-14,+41 (0)35 938 05 00,manon_gillieron876@hotmail.fr,Master,Häglerstrasse 2.1,Oberhofen TG,8574,TG
2022-07-31,2023-07-30,Informatique,CDI,2,EC-812zi593,Manon,Gillièron,1993-05-14,+41 (0)35 938 05 00,manon_gillieron876@hotmail.fr,Master,Häglerstrasse 2.1,Oberhofen TG,8574,TG
2023-07-30,,Informatique,CDI,2,EC-812zi593,Manon,Gillièron,1993-05-14,+41 (0)35 938 05 00,manon_gillieron876@hotmail.fr,Master,Häglerstrasse 2.1,Oberhofen TG,8574,TG
2021-08-01,2022-07-31,Ressources humaines,CDD,1,EC-166qV4647,Christian,Muriset,1961-03-15,+41 (0)26 337 74 31,c_muriset@hispeed.ch,Doctorate,Route de Meyrin 374.1,Meyrin,1217,GE
2021-08-01,2021-10-31,Relations client,stage,1,EC-285uz863,Elisabeth,Jacot-Descombes,1978-01-06,+41 (0)34 453 72 10,elisabeth_jacot-descombes@hispeed.ch,Bachelor,Rosswöschstrasse 12,Ruswil,6017,LU
2021-08-01,2022-07-31,Relations client,CDI,3,EC-889Hf2271,Romain,Marty,1988-10-27,+41 (0)76 346 38 59,r_marty@sunrise.ch,Secondary,Morgenhaldenstrasse 15,Wetzikon ZH,8620,ZH
2022-07-31,2023-07-30,Relations client,CDI,3,EC-889Hf2271,Romain,Marty,1988-10-27,+41 (0)76 346 38 59,r_marty@sunrise.ch,Secondary,Morgenhaldenstrasse 15,Wetzikon ZH,8620,ZH
2023-07-30,,Relations client,CDI,4,EC-889Hf2271,Romain,Marty,1988-10-27,+41 (0)76 346 38 59,r_marty@sunrise.ch,Secondary,Morgenhaldenstrasse 15,Wetzikon ZH,8620,ZH
2021-08-01,2022-07-31,Infrastructure,CDI,1,EC-734mT9993,Bruno,Julliard,1987-02-13,+41 (0)53 860 12 08,b.julliard559@bluewin.ch,Master,Roggenweg 10,Würenlos,5436,AG
2022-07-31,2023-07-30,Infrastructure,CDI,2,EC-734mT9993,Bruno,Julliard,1987-02-13,+41 (0)53 860 12 08,b.julliard559@bluewin.ch,Master,Roggenweg 10,Würenlos,5436,AG
2021-08-01,2022-07-31,Ventes,CDI,2,EC-606rv3410,Monique,Morard,1968-10-31,+41 (0)48 281 86 53,moniquemorard@sunrise.ch,Master,Unterer Chaletweg 5,Ostermundigen,3072,BE
2021-08-01,2022-07-31,Relations client,CDI,4,EC-737yr9010,Romain,Vallélian,1975-12-14,+41 (0)63 484 25 95,r_vallelian@hispeed.ch,Secondary,Alpweg 14,Muttenz,4132,BL
2022-07-31,2023-07-30,Relations client,CDI,4,EC-737yr9010,Romain,Vallélian,1975-12-14,+41 (0)63 484 25 95,r_vallelian@hispeed.ch,Secondary,Alpweg 14,Muttenz,4132,BL
2021-08-01,2022-07-31,Ressources humaines,CDD,1,EC-235VD9794,François,Bouvier,1990-09-03,045 519 82 26,f.bouvier@vtxnet.ch,Bachelor,Heidlerstrasse 14b.1,Thal,9425,SG
2022-07-31,2023-07-30,Ressources humaines,CDI,1,EC-235VD9794,François,Bouvier,1990-09-03,045 519 82 26,f.bouvier@vtxnet.ch,Bachelor,Heidlerstrasse 14b.1,Thal,9425,SG
2021-08-01,2022-07-31,Informatique,CDI,1,EC-470oO1443,Suzanne,Théraulaz,1969-05-17,+41 49 788 68 49,stheraulaz430@romandie.com,Doctorate,Quai de Cologny 84,Cologny,1223,GE
2021-08-01,2022-07-31,Relations client,CDD,2,EC-194wj6248,Albert,Mottiez,1973-10-25,+41 (0)55 075 21 40,albertmottiez668@yahoo.fr,Bachelor,Schulhausstrasse 4,Obergerlafingen,4564,SO
2021-09-01,2022-08-31,Relations client,CDI,1,EC-515nx72,Daniel,Monnet,1966-09-22,+41 56 373 88 80,danielmonnet382@hispeed.ch,Secondary,Surtalweg 2.1,Schöftland,5040,AG
2022-08-31,2023-08-30,Relations client,CDI,1,EC-515nx72,Daniel,Monnet,1966-09-22,+41 56 373 88 80,danielmonnet382@hispeed.ch,Secondary,Surtalweg 2.1,Schöftland,5040,AG
2021-09-01,2022-08-31,Direction,CDI,5,EC-514pz7751,Sandra,Béguelin,1970-11-23,+41 75 390 97 44,sandra.beguelin339@yahoo.fr,Bachelor,Hirsackerstrasse 7,Oensingen,4702,SO
2021-09-01,2022-08-31,Informatique,CDI,3,EC-408Dj3181,Charles,Rosselet,1961-06-17,+41 30 947 49 28,c_rosselet@vtxnet.ch,Bachelor,Eichiweg 34,Zäziwil,3532,BE
2021-09-01,2022-08-31,Relations client,CDD,1,EC-769WD6277,Yvonne,Saudan,1998-10-29,040 439 67 92,yvonne_saudan89@bluewin.ch,Master,Muttenzerstrasse 56,Birsfelden,4127,BL
2021-09-01,2022-08-31,Ventes,CDI,1,EC-629XB6091,Clara,Julliard,1995-07-28,+41 (0)64 928 92 67,c_julliard84@hotmail.fr,Bachelor,Via Vacallo 7c,Morbio Inferiore,6834,TI
2021-09-01,2022-08-31,Relations client,CDI,4,EC-198IX2037,Jacques,Chatriand,1963-06-21,075 858 45 02,jacques_chatriand@romandie.com,Secondary,Klusweg 8,Zürich,8032,ZH
2021-09-01,2022-02-28,Ressources humaines,externe,1,EC-575ko339,Daniel,Comman,1961-07-26,+41 (0)88 330 30 25,daniel.comman917@romandie.com,Bachelor,Sonnmattweg 16a,Münsingen,3110,BE
2021-09-01,2022-08-31,Relations client,CDD,3,EC-761Rc5145,Camille,Crivelli,2002-10-15,+41 (0)69 744 49 67,camille.crivelli@romandie.com,Secondary,Rue du Village 1,Henniez,1525,VD
2022-08-31,2023-08-30,Relations client,CDI,3,EC-761Rc5145,Camille,Crivelli,2002-10-15,+41 (0)69 744 49 67,camille.crivelli@romandie.com,Secondary,Rue du Village 1,Henniez,1525,VD
2021-09-01,2022-08-31,Ventes,CDI,2,EC-832GR9461,Léa,Sansonnens,1978-10-14,+41 (0)80 603 26 07,l_sansonnens@sunrise.ch,Bachelor,Rebrainstrasse 25,Grüt (Gossau ZH),8624,ZH
2022-08-31,2023-08-30,Ventes,CDI,2,EC-832GR9461,Léa,Sansonnens,1978-10-14,+41 (0)80 603 26 07,l_sansonnens@sunrise.ch,Bachelor,Rebrainstrasse 25,Grüt (Gossau ZH),8624,ZH
2021-09-01,2022-08-31,Relations client,CDD,1,EC-788Qn2411,Elisa,Aebi,1999-05-04,+41 22 255 52 63,e.aebi977@sunrise.ch,Master,Wydenmatt 48a,Seedorf UR,6462,UR
2021-09-01,2022-08-31,Informatique,CDD,3,EC-083AI9167,Georgette,Badan,1979-04-10,+41 (0)62 889 24 96,georgette_badan@hotmail.fr,Master,Wangelen 334a,Kaltacker,3413,BE
2022-08-31,2023-08-30,Informatique,CDI,3,EC-083AI9167,Georgette,Badan,1979-04-10,+41 (0)62 889 24 96,georgette_badan@hotmail.fr,Master,Wangelen 334a,Kaltacker,3413,BE
2021-09-01,2022-08-31,Ventes,CDI,1,EC-911im6963,Anna,Menthonnex,1993-03-07,+41 (0)73 251 39 70,a_menthonnex@yahoo.fr,Bachelor,Unterloostrasse 13.1,Oerlingen,8461,ZH
2021-09-01,2022-08-31,Informatique,CDI,1,EC-351Bu8639,Laura,Rosselat,1975-07-05,035 252 80 08,laurarosselat@vtxnet.ch,Secondary,Tulpenweg 19,Zuchwil,4528,SO
2021-09-01,2022-08-31,Ventes,CDD,2,EC-339oQ4957,Laetitia,Mayor,2001-08-25,+41 (0)72 301 11 37,lmayor@gmail.com,Bachelor,Oberer Rainweg 7.1,Frick,5070,AG
2021-09-01,2022-08-31,Relations client,CDD,1,EC-474nO9607,Maria,Crevoisier,1991-12-07,047 018 62 53,mcrevoisier@yahoo.fr,Master,Dorfstrasse 40,Hirzel,8816,ZH
2021-09-01,2022-08-31,Relations client,CDI,3,EC-646aD8126,Elodie,Beurret,1962-11-11,+41 55 100 09 22,elodie_beurret7@bluewin.ch,Doctorate,Allmend 2,Dulliken,4657,SO
2021-09-01,2022-08-31,Ventes,CDD,1,EC-234rP3767,Véronique,Bovet,1965-08-02,+41 48 796 47 73,veronique_bovet39@hispeed.ch,Bachelor,Via Principale 31,Carona,6914,TI
2021-09-01,2022-08-31,Ressources humaines,CDD,1,EC-546MX188,Ethan,Brahier,1979-10-29,+41 22 835 79 27,ebrahier247@yahoo.fr,Master,Frohbergstrasse 54.1,Samstagern,8833,ZH
2022-08-31,2023-08-30,Ressources humaines,CDI,1,EC-546MX188,Ethan,Brahier,1979-10-29,+41 22 835 79 27,ebrahier247@yahoo.fr,Master,Frohbergstrasse 54.1,Samstagern,8833,ZH
2021-09-01,2022-08-31,Ressources humaines,CDI,4,EC-598jq706,François,Chaudet,1970-02-20,+41 (0)44 725 49 52,francois_chaudet214@gmail.com,Doctorate,Ebnetrain 8,Adligenswil,6043,LU
2021-09-01,2022-08-31,Relations client,CDI,2,EC-601MY1663,Marianne,Gubéran,1987-11-01,042 381 54 39,m.guberan556@bluewin.ch,Bachelor,Helglistrasse 1,Flumserberg Saxli,8894,SG
2022-08-31,2023-08-30,Relations client,CDI,3,EC-601MY1663,Marianne,Gubéran,1987-11-01,042 381 54 39,m.guberan556@bluewin.ch,Bachelor,Helglistrasse 1,Flumserberg Saxli,8894,SG
2023-08-30,,Relations client,CDI,3,EC-601MY1663,Marianne,Gubéran,1987-11-01,042 381 54 39,m.guberan556@bluewin.ch,Bachelor,Helglistrasse 1,Flumserberg Saxli,8894,SG
2021-09-01,2022-08-31,Ventes,CDD,2,EC-595nY5468,Léo,Robert,1958-07-18,043 272 24 84,lrobert@hotmail.fr,Secondary,Route de Fribourg 54c,La Roche FR,1634,FR
2021-09-01,2022-08-31,Infrastructure,CDI,1,EC-651Dv2987,Jacqueline,Chappuis,1973-11-20,+41 91 582 87 19,j.chappuis@hotmail.fr,Bachelor,Steingasse 10a,Höchstetten,3429,BE
2022-08-31,2023-08-30,Infrastructure,CDI,1,EC-651Dv2987,Jacqueline,Chappuis,1973-11-20,+41 91 582 87 19,j.chappuis@hotmail.fr,Bachelor,Steingasse 10a,Höchstetten,3429,BE
2023-08-30,,Infrastructure,CDI,1,EC-651Dv2987,Jacqueline,Chappuis,1973-11-20,+41 91 582 87 19,j.chappuis@hotmail.fr,Bachelor,Steingasse 10a,Höchstetten,3429,BE
2021-09-01,2022-08-31,Ressources humaines,CDI,4,EC-161Yx4995,Thomas,Chatriand,1995-12-08,076 927 08 86,t.chatriand@hotmail.fr,Master,Bahnhofstrasse 10.1,Lömmenschwil,9308,SG
2022-08-31,2023-08-30,Ressources humaines,CDI,4,EC-161Yx4995,Thomas,Chatriand,1995-12-08,076 927 08 86,t.chatriand@hotmail.fr,Master,Bahnhofstrasse 10.1,Lömmenschwil,9308,SG
2021-09-01,2022-08-31,Ventes,CDD,1,EC-970RI3067,Isabelle,Chenaux,1967-04-27,029 156 09 47,isabelle.chenaux526@bluewin.ch,Secondary,Grossmattstrasse 9a,Hägendorf,4614,SO
2021-09-01,2022-08-31,Ressources humaines,CDD,2,EC-126DL7966,Valérie,Quartier,1994-04-30,042 901 05 60,valerie.quartier562@romandie.com,Secondary,Schönenboden 343,Wildhaus,9658,SG
2021-09-01,2022-08-31,Informatique,CDD,1,EC-129zH7834,Caroline,Aeby,1987-11-18,+41 (0)28 827 43 23,caeby735@romandie.com,Master,Kirchstrasse 225a,Welschenrohr,4716,SO
2021-09-01,2022-08-31,Ventes,CDI,4,EC-432QE6609,Nathan,Corbat,1984-12-15,079 562 05 63,nathancorbat421@hotmail.fr,Doctorate,Le Fief 104a,La Ferrière,2333,BE
2021-09-01,2021-11-30,Ventes,stage,1,EC-892to9173,Sylvie,Beuret,1988-09-25,+41 88 410 01 97,s_beuret909@hotmail.fr,Secondary,Zürichstrasse 68a,Pfaffhausen,8118,ZH
2021-09-01,2022-08-31,Relations client,CDD,1,EC-264ru8138,Jean-Claude,Wicht,1991-05-09,021 390 79 65,j_wicht@vtxnet.ch,Secondary,Chemin du Publiet 62,Marly,1723,FR
2021-09-01,2022-08-31,Analytique,CDI,1,EC-202HB9777,Patrick,Morard,2000-09-01,+41 53 065 97 64,patrick.morard@romandie.com,Master,Walcherguet 35,Glarus,8750,GL
2021-09-01,2021-11-30,Informatique,stage,1,EC-625kX4253,Eva,Vonlanthen,1993-10-04,062 390 46 50,evavonlanthen231@gmail.com,Master,Sonnenhof 9.1,Kreuzlingen,8280,TG
2021-09-01,2022-08-31,Relations client,CDD,2,EC-030do4865,Mélanie,Bourquin,1993-03-11,+41 47 013 01 20,melaniebourquin513@vtxnet.ch,Secondary,Artmattstrasse 21,Gerlafingen,4563,SO
2021-09-01,2022-08-31,Relations client,CDD,2,EC-361lQ1503,Jessica,Carraud,1985-07-16,062 485 57 18,j_carraud930@sunrise.ch,Master,Sagebergweg 4,Turbach,3781,BE
2021-09-01,2022-08-31,Relations client,CDI,2,EC-645cA1506,Ana,Bonvin,1972-11-29,056 275 16 96,a_bonvin@hotmail.fr,Master,Strada Cantonale 36,Claro,6702,TI
